time,L1AccX_filtered,L2AccX_filtered,L3AccX_filtered
28.805,0.00257803494341939,-0.00228544821998453,0.00131347238543644
28.81,-0.000506580002987091,0.000786912550628788,0.000103917185241386
28.815,-0.0034635682865109,0.00366566746841699,-0.00111430049069473
28.82,-0.00568336048674821,0.00575525140847227,-0.00209227818566331
28.825,-0.00671179085349569,0.00661907870981536,-0.0026181735409303
28.83,-0.00633843075621738,0.0060706786815625,-0.00258420895451787
28.835,-0.00464687031379472,0.00423255875896812,-0.00198663202915714
28.84,-0.00198753316784793,0.00149524368200167,-0.000961548983446162
28.845,0.00110163675964608,-0.00159088797553354,0.000286870737095578
28.85,0.00398713589429733,-0.00436909304334583,0.00149360815535971
28.855,0.00607982538591882,-0.00626894429574997,0.00239736598375791
28.86,0.00696306099098865,-0.00689683118944647,0.00281838831255639
28.865,0.00643908574307701,-0.0061161669741108,0.00265265143446744
28.87,0.00460384103123573,-0.00406364759131415,0.00191552525490575
28.875,0.00181594257171337,-0.00114800358915915,0.000773599520714845
28.88,-0.00138251135885239,0.00206287200150446,-0.000571651851076492
28.885,-0.00436474383302741,0.00492781698057102,-0.00184442458438078
28.89,-0.00653897139412924,0.00687367914927162,-0.00277742928032137
28.895,-0.00746891304225591,0.00749458214600765,-0.0031732824511549
28.9,-0.00695410845430588,0.00664345550172413,-0.00294890615915039
28.905,-0.00506711328856391,0.00445970230690704,-0.00211065505774135
28.91,-0.00215719308548015,0.00133467625721893,-0.000812813853008498
28.915,0.00123865327765507,-0.00214637564757722,0.000687605810465667
28.92,0.00448606999865698,-0.00530317332623526,0.0021195125499315
28.925,0.00695816508305951,-0.0075338373711596,0.00319373799910641
28.93,0.00816962387658501,-0.00838474174232386,0.0036713293161675
28.935,0.00786574677916131,-0.0076488138237832,0.00346177025411801
28.94,0.00605937167780917,-0.00543340179894129,0.00257624640800115
28.945,0.00305282504354256,-0.00211649090596371,0.0011484204797915
28.95,-0.000620457587480219,0.00171509188256357,-0.000552348962008279
28.955,-0.00429364853214458,0.00534980833978515,-0.00220993861337433
28.96,-0.00728315400520546,0.00809657884624375,-0.00352987390597919
28.965,-0.00900107514549871,0.00941913684527279,-0.00423002989478751
28.97,-0.00909572358963969,0.00902406784968954,-0.00415490315704116
28.975,-0.00749749389614747,0.00692328582178203,-0.00330411930395598
28.98,-0.00445059545517546,0.00345759423178273,-0.00179885611237699
28.985,-0.000476217197450062,-0.000775738553388382,0.000118834182256717
28.99,0.00371788836745697,-0.0050181257805652,0.00208201995245472
28.995,0.00737650553796593,-0.00848280169047211,0.00373980869154032
29,0.00979523094238655,-0.0104917074892173,0.00478193849918429
29.005,0.0104828480431112,-0.0106291849013462,0.00497144603212743
29.01,0.0092615284121098,-0.00880960209521997,0.0042449909773793
29.015,0.0062811111962604,-0.00528623907371085,0.00271531217776207
29.02,0.00203288694319941,-0.000662032533674772,0.000617186185594675
29.025,-0.00275230718905401,0.00424550025635498,-0.0016800398147348
29.03,-0.00719461231132558,0.00853204342447763,-0.00375385672841395
29.035,-0.0104607292049402,0.0113979124486376,-0.00522256520106564
29.04,-0.0119065315682147,0.0122479257983041,-0.00578791007599181
29.045,-0.0111923121893059,0.0108611049123751,-0.00531339915265759
29.05,-0.00837561425278464,0.00742465650193842,-0.00384259372440299
29.055,-0.00391893932394193,0.00250305201148625,-0.00161448910609578
29.06,0.00142740986607995,-0.00305291117606648,0.00100346085788524
29.065,0.00667421419944891,-0.00821090780397381,0.00353283988996632
29.07,0.0108495642612662,-0.0120164591293117,0.0055098243376763
29.075,0.0131526007609099,-0.013722292494793,0.00654329216105851
29.08,0.0130783820846042,-0.0129325756937588,0.00640805156080117
29.085,0.0105648248643211,-0.00971586280189354,0.00509345829211209
29.09,0.00601617374244407,-0.00462020313150107,0.0027854557540365
29.095,0.000208625519225293,0.00148669008610689,-0.000109391608090584
29.1,-0.00581129932154618,0.00748303270037442,-0.00307603972945432
29.105,-0.0109184487209247,0.0122350638166291,-0.00557790314938157
29.11,-0.0141245538287991,0.014840668230095,-0.00712146902239445
29.115,-0.0147817867429775,0.0147645925208556,-0.0073925303293297
29.12,-0.0126899783291347,0.011929610084016,-0.00631435913725649
29.125,-0.00816759344970511,0.00681515462004929,-0.00403692977858732
29.13,-0.00201277913521247,0.000327976241806018,-0.000939430920736481
29.135,0.00467065625042034,-0.00636284788951088,0.00241047232242712
29.14,0.0106271901603517,-0.0120191843895452,0.00539508924143809
29.145,0.0147109044661045,-0.0155409920508523,0.00747393876053775
29.15,0.0161278383994485,-0.0162381542502758,0.00820632873942507
29.155,0.0145462187019991,-0.0139351537554007,0.00742704616316541
29.16,0.0101988227371154,-0.00898617538395946,0.00526068043317733
29.165,0.00386142499340884,-0.00227696302687702,0.00206285518350549
29.17,-0.0033059691424597,0.00494791336351611,-0.00159048913893899
29.175,-0.00997336713974706,0.0113594631638911,-0.00501731755370786
29.18,-0.0148755010944042,0.0157479409764961,-0.00755862604168801
29.185,-0.0170501628264804,0.0172413809237554,-0.00874992538353
29.19,-0.0160474245807921,0.0155364125747366,-0.00832287371880382
29.195,-0.0120180853754407,0.0109266975984673,-0.0063222828466954
29.2,-0.00566773607209038,0.0042177027733863,-0.00312688102488896
29.205,0.00182270079507154,-0.00334543252570863,0.000698759506111589
29.21,0.00905136390858977,-0.0103357072310832,0.00445277039887023
29.215,0.0146454947949663,-0.0154613241549566,0.0074091335088084
29.22,0.0175265264026422,-0.0177481074684111,0.00900768887044083
29.225,0.0171210158094358,-0.016721131107183,0.0089445351373856
29.23,0.013481641879397,-0.0125664849727812,0.0072069112184823
29.235,0.00728108150853508,-0.00606140622651749,0.00408625112582916
29.24,-0.000334830387715178,0.00161708615819288,0.000192477599613817
29.245,-0.00792146500847777,0.00902139013745164,-0.00376413511277193
29.25,-0.0140403626582738,0.0147550457127643,-0.00704641787348378
29.255,-0.0175365285040192,0.0177448094968179,-0.0090035078943767
29.26,-0.0177473124134572,0.0174317008541119,-0.00927929258956768
29.265,-0.014597635566105,0.0138516472112864,-0.00781136273334582
29.27,-0.0086957214116515,0.00768397300105332,-0.00486849110564317
29.275,-0.00114579830225657,8.80848087778169e-05,-0.00100090667732601
29.28,0.00662948171365857,-0.0075185804041445,0.00305006563298793
29.285,0.0131573226112122,-0.0137181934917011,0.00651819788175912
29.29,0.0171964584199975,-0.0173278813677274,0.00876583809682719
29.295,0.0179829671108566,-0.0176951984616503,0.0093489697761842
29.3,0.0153768592833513,-0.0147706047776416,0.00817264039265785
29.305,0.00987055439481606,-0.00909723780991989,0.00546329601619103
29.31,0.00251756850919419,-0.00174445624779739,0.00174066096149431
29.315,-0.0052841555446102,0.00588622024181458,-0.00229966126421176
29.32,-0.012060453282259,0.0123840762677739,-0.00588661723579998
29.325,-0.0165326453634347,0.0165503203286161,-0.00833515572674781
29.33,-0.0178697937946115,0.0175925273755871,-0.00920769659301673
29.335,-0.0158372942892361,0.0153521754267888,-0.00833847655559876
29.34,-0.0108358682341649,0.0102720269371248,-0.00589233394512148
29.345,-0.00382383642844606,0.00330956715809364,-0.00235671983974954
29.35,0.00385962941639317,-0.00422194760368207,0.00158904359683084
29.355,0.0107674472299408,-0.0109036559901693,0.00521008859891529
29.36,0.0156043977813455,-0.0154945805560817,0.00781355409181487
29.365,0.0174901269447303,-0.0171795323855368,0.00891650242855182
29.37,0.0160745193546874,-0.0156489482928343,0.00833497979696874
29.375,0.0116515613486455,-0.0112340588013885,0.00619789100660322
29.38,0.00508700235950674,-0.00478416815459425,0.00290550220856938
29.385,-0.00238129116372317,0.0024888229008808,-0.00088982377362084
29.39,-0.00934672373023241,0.00923739267838318,-0.00447705215391466
29.395,-0.0145006214994112,0.0141919673363448,-0.00719024598650892
29.4,-0.016901225057682,0.0164776777443325,-0.00852994455014146
29.405,-0.0161283593001609,0.0156994174512041,-0.00825260505067765
29.41,-0.0123476870039729,0.012020476848299,-0.00643974509881559
